caption,categoryId,channelId,channelTitle,commentCount,defaultLanguage,definition,description,dimension,dislikeCount,duration,favoriteCount,licensedContent,likeCount,liveBroadcastContent,projection,publishedAt,regionRestriction,tags,title,vidId,viewCount,request_token,contentRating
false,10,UCjo7oMbNu181jPBs3_lZIJA,Buffet Boys,135638,xxNoneFoundxx,hd,"Filmed By
@Mekathakidd
@Visbybwoods

Hosted by: DJ Phat
Prod. By  S.Diesel 

Twitter: @TAYK47USA
SoundCloud: https://soundcloud.com/tay-k47

#FREETAYK #FREE PIMPYZ #FREESANTANA",2d,69526,PT1M45S,0,False,1121718,none,rectangular,2017-07-01T00:50:26.000Z,,xxNoneFoundxx,TAY-K x THE RACE #FREETAYK,OYhXJaEbw7c,148919333,CDIQAA,
false,10,UCz7h6Eshwht37ryP7up2NmQ,Link Up TV | Music,174,xxNoneFoundxx,hd,"👉 SUBSCRIBE & ENABLE 🔔 for more: http://goo.gl/cBSDnP
📱 INSTALL our UK mixtapes APP for iOS & Android: http://splt.cc/lutv
➡️ Visit our website for the latest videos: http://splt.cc/thelinkup

FACEBOOK: http://goo.gl/vDzP6 -- TWITTER: http://goo.gl/ZvbkK

Browse Our Online Shop: http://goo.gl/IkVjZX
- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - 
For enquiries visit our website or see email list below:

Advertising Enquiries - advertising@linkuptv.co.uk
Mixtape Promotion - mixtapes@linkuptv.co.uk
Video Production - production@linkuptv.co.uk
Upload your video to our YouTube Channel - http://goo.gl/rd1UTz
Appear On Freestyle Show - freestyle@linkuptv.co.uk

- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -
If you believe this video breaches your copyright, please direct your DMCA related emails to enea@linkuptv.co.uk",2d,33,PT3M6S,0,True,2426,none,rectangular,2018-10-07T18:30:00.000Z,,"['linkuptv', 'link', 'up', 'tv', 'thelinkup.com', 'tim', 'westwood', '1xtra', 'djvlad', 'ukf', 'grime', 'free', 'freestyle', 'hip-hop', 'rap', 'city', 'hiphop', 'pacman', 'mixtapes', 'music', 'video', 'urban', 'degree', 'hosting', 'claim', 'credit', 'donate', 'insurance', 'loans', 'mortgage', 'london', 'uk', 'sbtv', 'grm', 'grimedaily', 'sb.tv', 'jumpoff', 'charlie', 'sloth', 'spiff', 'dontflop', 'p110', 'jdzmedia', 'grimereport', 'zane', 'beats', 'mobo', 'big', 'shaq', 'stormzy', 'hus', 'Drake', 'Behind', 'Barz', 'Behindbarz', 'manchester', 'manny', 'man', 'man united', 'k don', 'k trap', 'k mula', 'manova', 'monuver', 'manuver', 'kdon', 'old trafford', 'ot', 'pain', 'gain', 'rain']",K Don - Manouevre [Music Video] Link Up TV,Ve0zepc6cCU,56964,CDIQAA,
false,10,UClz9-XGhY8Ex-whPfapY0mg,The Bean,2074,xxNoneFoundxx,hd,"I've been listening to this song forever, so I figured ""Why not make a lyric video of it?"" Well, now I'm tired of listening to it. Enjoy.",2d,1692,PT5M19S,0,False,91260,none,rectangular,2017-08-05T21:29:14.000Z,,xxNoneFoundxx,Cigarettes After Sex - K [Lyrics],wha6bFmUtCA,9173568,CDIQAA,
false,10,UC-yXuc1__OzjwpsJPlxYUCQ,WORLDSTARHIPHOP,9015,xxNoneFoundxx,hd,"Listen to the official audio of ""Lay Low"" by Tay K.

Get ""Lay Low"" on iTunes now!
http://apple.co/2iamAZ1

SUBSCRIBE to the Official WorldStarHipHop Channel for more original WorldStar material, music video premieres, and more: http://goo.gl/jl4las

More WorldstarHipHop: 
http://worldstarhiphop.com 
https://twitter.com/worldstar (Follow)
https://fb.com/worldstarhiphop (Like)
http://instagram.com/worldstar (Photos)
http://shop.worldstarhiphop.com (Shop)",2d,3497,PT2M50S,0,False,88807,none,rectangular,2017-08-14T05:07:59.000Z,,"['new hip hop songs', 'rap', 'hip hop', 'wshh', 'wshh exclusive', 'Tay K', 'Lay Low', 'Tay K Lay Low', 'Free Tay K', 'The Race', 'Tay K The Race', 'Race Tay K', 'Tay-K', 'Worldstar', 'Official Audio', 'lay low tay k', 'lay low official', 'lay low 2017', 'tay k official', 'tay k 2017', 'tay k music', 'tay k official audio', 'lay low official audio', 'official audio tay k', 'freetayk', 'tay-k lay low', 'lay low tay-k', 'tay-k music', 'tay-k official', 'tay-k 2017']","Tay-K ""Lay Low"" (WSHH Exclusive - Official Audio)",xoHAT4LnCok,6407577,CDIQAA,
false,10,UCVvQX9wAm8othH4b6HRbdTg,Sassy Diva,755,xxNoneFoundxx,sd,The K. Mix to Yo Gotti's hit single Down In The Dm. Check out a woman's take on it.,2d,942,PT2M32S,0,False,18081,none,rectangular,2016-02-11T07:19:15.000Z,,xxNoneFoundxx,K.Michelle - Down In The DM (Lyrics) Remix,_w004oZJTNc,1405374,CDIQAA,
false,10,UCVHtfh-4ozIfF5FYA-IBtag,KCampVEVO,13788,xxNoneFoundxx,hd,"Single Available Now!
iTunes: http://smarturl.it/MoneyBaby
Amazon Music: http://tinyurl.com/l7t935q
Google Play: http://tinyurl.com/mdp7kkp

Music video by K Camp performing Money Baby. 2013 4.27 Music Group/FTE",2d,33059,PT4M8S,0,True,482262,none,rectangular,2013-10-30T12:00:01.000Z,,"['K Camp', 'K Camp Vevo', 'Money Baby', 'Money Baby K Camp', '$ Baby', 'Kwony Cash', 'Money Baby Official Video', 'Hip Hop', 'Hip Hop Music', 'Vevo', 'Vevo Music', 'Official Music Video', 'Vevo Official', 'Official', 'Top Hits', 'Music Playlist']",K Camp - Money Baby (Official Video) ft. Kwony Cash,zzO4zqWQLvY,99916850,CDIQAA,
false,10,UCAvjWIAJdUM1F5PXL4-6Kxg,KPazDeLaSierraVEVO,5737,xxNoneFoundxx,sd,Music video by K-Paz De La Sierra performing Volveré. (C) 2008 Disa,2d,13546,PT3M35S,0,True,180176,none,rectangular,2009-06-16T22:32:23.000Z,,"['K-Paz', 'De', 'La', 'Sierra', 'Disa', 'Latin']",K-Paz De La Sierra - Volveré,3Mj8tL_1QsU,59411324,CDIQAA,
false,10,UC9HnKwLco0wfmmHJT4KOjJw,keshaVEVO,156149,xxNoneFoundxx,sd,"Ke$ha's official music video for 'Tik Tok'. Click to listen to Ke$ha on Spotify: http://smarturl.it/KeshaSpot?IQid=Kes...

As featured on Animal. Click to buy the track or album via iTunes: http://smarturl.it/KeAnCaniTunes?IQid...
Google Play: http://smarturl.it/KeshTikTok?IQid=Ke...
Amazon: http://smarturl.it/KeAnCanAmz?IQid=Ke...

More from Ke$ha
Die Young: https://youtu.be/NOubzHCUt48
Crazy Kids: https://youtu.be/xdeFB7I0YH4
Take It Off: https://youtu.be/edP0L6LQzZE

Follow Ke$ha
Website: http://www.keshasparty.com/
Facebook: https://www.facebook.com/kesha
Twitter: https://twitter.com/KeshaRose
Instagram: https://instagram.com/iiswhoiis/

Subscribe to Ke$ha on YouTube: http://smarturl.it/KeshaSub?IQid=KeshTik

More great 00s videos here: http://smarturl.it/Ultimate00?IQid=Ke...

---------

Lyrics:

Wake up in the mornin' feelin' like P-Diddy (hey what's up girl)
Grab my glasses I'm out the door I'm gonna hit the city (let's go)
Before I leave brush ma teeth with a bottle of Jack
'Cause when I leave for the night I ain't comin' back

Don't stop, make it pop
DJ, blow my speakers up
Tonight, Imma fight
'Til we see the sunlight
TiK ToK, on the clock
But the party don't stop no
Whoa-oh oh oh
Whoa-oh oh oh

Best of Ke$ha https://goo.gl/A386Vn

Subscribe for more https://goo.gl/8yzqQe""",2d,124844,PT3M35S,0,True,2232956,none,rectangular,2009-11-14T13:10:59.000Z,"{'allowed': ['ZW', 'ZM', 'ZA', 'UY', 'SD', 'BR', 'BQ', 'SG', 'JO', 'BV', 'JM', 'BT', 'SL', 'BZ', 'BY', 'SO', 'SH', 'SI', 'JE', 'SK', 'ST', 'BB', 'BA', 'CU', 'BG', 'BF', 'BE', 'BD', 'BJ', 'BI', 'BH', 'BO', 'BN', 'BM', 'BL', 'EG', 'EE', 'EC', 'KR', 'EH', 'CV', 'ET', 'ER', 'ES', 'MZ', 'MX', 'RE', 'MY', 'MV', 'MW', 'MT', 'MU', 'MR', 'MS', 'MP', 'MQ', 'MN', 'MO', 'ML', 'MM', 'RW', 'MK', 'RU', 'MF', 'MG', 'MD', 'ME', 'MC', 'MA', 'DE', 'DM', 'RO', 'DO', 'CA', 'DK', 'DJ', 'DZ', 'RS', 'LY', 'US', 'IS', 'LU', 'LT', 'LV', 'UZ', 'LS', 'LR', 'UG', 'CK', 'LI', 'LK', 'UA', 'UM', 'LA', 'LC', 'LB', 'GA', 'GB', 'GD', 'GE', 'MH', 'SE', 'GH', 'GI', 'GL', 'GM', 'GN', 'GF', 'GQ', 'GR', 'GS', 'GT', 'GU', 'GW', 'BW', 'SA', 'GP', 'TW', 'TV', 'SB', 'TR', 'SC', 'GG', 'TZ', 'CH', 'TD', 'TG', 'TF', 'OM', 'TC', 'SM', 'TM', 'TL', 'TO', 'TN', 'TH', 'TK', 'TJ', 'FO', 'FM', 'FK', 'FJ', 'FI', 'SJ', 'GY', 'FR', 'NG', 'NF', 'NE', 'WS', 'NC', 'NA', 'NO', 'NL', 'SV', 'NI', 'NU', 'NR', 'WF', 'NP', 'NZ', 'CO', 'AI', 'SR', 'AL', 'TT', 'SS', 'AF', 'AG', 'AD', 'AE', 'AZ', 'AX', 'YE', 'AR', 'AS', 'AQ', 'AW', 'AT', 'AU', 'IT', 'JP', 'ID', 'IE', 'SX', 'VU', 'IN', 'IO', 'IL', 'IM', 'IR', 'VN', 'IQ', 'SZ', 'VI', 'KE', 'VG', 'VE', 'VC', 'VA', 'KG', 'CY', 'SN', 'CZ', 'AO', 'YT', 'HK', 'AM', 'HM', 'CF', 'HN', 'HR', 'HU', 'HT', 'BS', 'QA', 'KY', 'CC', 'SY', 'CL', 'PY', 'KM', 'KN', 'CW', 'KH', 'KI', 'CR', 'PE', 'PS', 'PR', 'CX', 'PT', 'PW', 'CD', 'PH', 'PK', 'CG', 'PM', 'PL', 'KZ', 'PN', 'PA', 'CM', 'CN', 'KW', 'KP', 'CI', 'PG', 'PF']}","['Kesha', 'kesha', 'Keshavevo', 'ke$ha vevo', 'tik tok live', 'kesha vevo', 'acoustic', 'video', 'kesha tik tok', 'music', 'ke$ha live', 'Tik Tok', 'instrumental', 'Tick Tock', 'clean', 'animal', 'tik tok lyrics', 'Take It Off', 'pop', 'vevo', 'tik tok official', 'ke$ha tik tok', 'official', 'download', 'karaoke', 'remix', 'live 2015', 'lyrics', 'audio', 'ke$ha official', 'kesha lyrics', 'official video', 'cover', 'Blow', 'ke$ha lyrics', 'Sony', 'Your Love Is My Drug', 'music video', 'parody', 'Ke$haVevo', 'playlist', 'Crazy']",Ke$ha - TiK ToK,iP6XpLQM2Cs,429358453,CDIQAA,
false,10,UCVHtfh-4ozIfF5FYA-IBtag,KCampVEVO,7390,xxNoneFoundxx,hd,"K Camp’s debut album “Only Way Is Up” Available NOW

iTunes Deluxe Explicit: http://smarturl.it/KCampOWIUdlxEX
Google Play Standard Explicit: http://smarturl.it/KCampOWIUstdEXgp
Google Play Standard Clean : http://smarturl.it/KCampOWIUstdEDgp
Google Play Explicit Deluxe: http://smarturl.it/KCampOWIUdlxEXgp
Google Play Clean Deluxe: http://smarturl.it/KCampOWIUdlxEDgp

http://kcamp427.com
http://twitter.com/twitter.com/kcamp427
http://facebook.com/kcamp427
http://instagram.com/kcamp427

http://vevo.ly/h1MhCH",2d,18284,PT3M56S,0,True,442048,none,rectangular,2015-06-28T00:00:01.000Z,,"['K Camp', 'K Camp Vevo', 'Comfortable', 'K Camp Comfortable', 'Comfortable K Camp', 'Hip Hop', 'Hip Hop Music', 'Vevo', 'Vevo Music', 'Music 2018', 'Music', 'Music Playlist', 'New Music 2018', 'Official Music Video', 'Vevo Official', 'Official', 'Top Hits']",K Camp - Comfortable,sAJI06nEGH8,61151568,CDIQAA,
false,10,UCclt4BVZbsNCChePuT43QdA,Jerry Production,248,en,hd,"Watch the official music video for Smoke Camp Chino ""Fuck You"" shot by @JerryPHD 


For More Videos From ""Jerry Production"" Subscribe and Follow

Follow Jerry Production:
Instagram: http://instagram.com/jerryphd
Twitter: http://twitter.com/jerryphd




Subscribe to Jerry Production on YouTube for more videos: http://goo.gl/9hgekp",2d,17,PT2M46S,0,True,1429,none,rectangular,2018-10-08T19:13:24.000Z,,"['smoke camp chino', 'smokecampchino', 'smokecamp chino', 'smoke camp', 'chino', 'smoke', 'camp', 'fuck you', 'chino fuck you', 'smoke camp fuck you', 'fuck you chino', 'fuck you smoke camp chino', 'smoke camp chino 2018', 'smoke camp chino music', 'smoke camp chino official video', 'smoke camp chino new', 'new smoke camp chino', 'smoke camp chino jerryphd', 'smoke camp chino jerry phd', 'smoke camp chino no hook', 'smoke camp chino fuck', 'fuck smoke camp', 'chino fuck', 'jerryphd', 'jerry phd', 'jerry production']",Smoke Camp Chino - F**k You (Official Video) Shot by @JerryPHD,mkU8H3Xs8kA,17321,CDIQAA,
