caption,categoryId,channelId,channelTitle,commentCount,defaultLanguage,definition,description,dimension,dislikeCount,duration,favoriteCount,licensedContent,likeCount,liveBroadcastContent,projection,publishedAt,regionRestriction,tags,title,vidId,viewCount,request_token,contentRating
false,10,UCpb_iJuhFe8V6rQdbNqfAlQ,NickyJamTV,224127,xxNoneFoundxx,hd,"Disponible en tu plataforma preferida:
https://goo.gl/b8TDFS 

Nicky Jam y J. Balvin performing ""X"" 
Nuevo video de Nicky Jam 2018

Letra de EQUIS ""X"" 

Aquel día te vi y tu energia sentí
Desde eso no te quiero lejos de mi
Sé que no sabes de mi y no te puedo mentir
Lo que dicen en la calle sobre mi

Y no te voy a negar
Estamos claros y ya
No te lo voy a negar (no te lo puedo negar)
Estamos claros y ya (estamos claros, estamos claros)

Solo deja que yo te agarre baby
Besos en el cuello pa' calmar la sed
Mi mano en tus caderas pa' empezar como es
No le vamo' a bajar mas nunca mamá

Ba-Ba-Ba-Ba-Baila
Placata Placata 
Como ella lo mueve
Sin parar, sin parar

Mis ganas de comerte
Ahora son mas fuertes
Quiero tenerte

Y no te voy a negar
Estamos claros y ya
No te lo voy a negar
Estamos claros y ya

Lo que he visto de ti mami no me es normal
Pero no te preocupes que soy anormal
Sé que tus amigas no les debo gustar

Pero ve y cuentale parte por parte
Como tenemos sex y te quito el estres
Dale otra vez

Y no te voy a negar
Estamos claros y ya
No te lo voy a negar
Estamos claros y ya

Ba-Ba-Ba-Ba- Baila
Placata Placata 
Como ella lo mueve
Sin parar, sin parar

Mis ganas de comerte
Ahora son mas fuertes
Quiero tenerte

Y no te voy a negar
Estamos claros y ya
No te lo voy a negar
Estamos claros y ya

La Industria Inc
Sony Music Latin
2018

Skloziv Network",2d,446419,PT3M12S,0,True,6347101,none,rectangular,2018-03-02T05:00:19.000Z,,"['Bad Bunny', 'Amorfoda', 'Dura', 'Daddy Yankee', 'Ozuna', 'Romeo Santos', 'El Farsante Remix', 'Drake', 'God’s Plan', 'Luis Fonsi', 'Demi Lovato', 'Échame La Culpa', 'Sobredosis', 'Maluma', 'Corazón', 'Nego do Borel', 'Ed Sheeran', 'Perfect', 'Shape of You', 'Camila Cabello', 'Havana', 'Young Thug', 'Wisin', 'Yandel', 'Todo Comienza en la Disco', 'Piso 21', 'Déjala Que Vuelva', 'Manuel Turizo', 'Despacito', 'Síguelo Bailando', 'Reik', 'Me Niego', 'Bella Wolfine']",Nicky Jam x J. Balvin - X (EQUIS) | Video Oficial | Prod. Afro Bros & Jeon,_I_D_8Z4sJE,1295783200,CDIQAA,
false,10,UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,105649,xxNoneFoundxx,hd,"SUPER JUNIOR's Special Mini Album ""One More Time"" is out!
Listen and download on iTunes & Apple Music, Spotify, and Google Play Music http://smarturl.it/SJ_OneMoreTime

[Tracklist]
01 One More Time (Otra Vez) (Feat. REIK) 
02 One More Time (Otra Vez) (SJ ver.)
03 Animals
04 Ahora Te Puedes Marchar
05 Lo Siento (Play-N-Skillz Remix ver.) (Feat. Leslie Grace) 

SUPER JUNIOR Official
http://superjunior.smtown.com
http://www.youtube.com/SUPERJUNIOR
http://www.facebook.com/superjunior
http://www.instagram.com/superjunior

#SUPERJUNIOR #REIK #OneMoreTime #OtraVez #슈퍼주니어
SUPER JUNIOR (슈퍼주니어) X REIK 'One More Time (Otra Vez)' MV ℗ SM Entertainment",2d,8566,PT3M29S,0,True,819568,none,rectangular,2018-10-08T09:00:01.000Z,,"['SUPER JUNIOR', '슈퍼주니어', '슈주', 'One More Time', 'Otra Vez', 'REIK', '뮤비', '시원', '동해', '은혁', '려욱', '예성', '희철', '신동', '이특', 'SIWON', 'DONGHAE', 'EUNHYUK', 'RYEOWOOK', 'YESUNG', 'HEECHUL', 'SHINDONG', 'LEETEUK', 'KPOP', 'LATIN', 'MV']",SUPER JUNIOR (슈퍼주니어) X REIK 'One More Time (Otra Vez)' MV,7GqYSbc1tsM,7277222,CDIQAA,
false,10,UCpb_iJuhFe8V6rQdbNqfAlQ,NickyJamTV,38348,xxNoneFoundxx,hd,"Nicky Jam & J Balvin feat. Maluma & Ozuna – X (Remix)

All Platforms: http://smarturl.it/XRemix
Apple: http://smarturl.it/XRemix/applemusic
Spotify: http://smarturl.it/XRemix/spotify
Amazon: http://smarturl.it/XRemix/az
iTunes: http://smarturl.it/XRemix/itunes
Google Play: http://smarturl.it/XRemix/googleplay

La Industria Inc 
Sony Music Latin 
2018 

YT Rocket Network",2d,53349,PT3M56S,0,True,948252,none,rectangular,2018-06-29T04:00:02.000Z,,"['Nicky Jam', 'NickyJamPR', 'Piensas en mi', 'nicky', 'reggaeton', 'latin', 'curiosidad', 'x equis', 'remix', 'musica nueva', 'reggaeton nuevo', 'musica 2018', 'reggaeton 2018', 'j balvin', 'ozuna', 'maluma', 'reggaeton para bailar', 'x challenge', 'musica para bailar', 'balvin', 'bad bunny', 'manuel turizo', 'paulo londra', 'khea', 'daddy yankee', 'zion y lennox', 'cosculluela']",X Remix - Nicky Jam x J Balvin x Ozuna x Maluma,h8r5rbUmBzs,122910242,CDIQAA,
false,10,UCvNe1IHe_tf5g-J-jZF0ERQ,2 Chainz - Topic,2725,xxNoneFoundxx,hd,"Provided to YouTube by UMG

X · ScHoolboy Q · 2 Chainz · Saudi

Black Panther The Album Music From And Inspired By

℗ ℗ 2018 Aftermath Records

Released on: 2018-02-09

Auto-generated by YouTube.",2d,9522,PT4M28S,0,True,127435,none,rectangular,2018-02-09T05:45:39.000Z,"{'allowed': ['FR', 'NI', 'NO', 'NL', 'SV', 'MX', 'JP', 'NZ', 'SE', 'SI', 'SK', 'FI', 'BG', 'BE', 'BA', 'BO', 'BR', 'PY', 'KR', 'PT', 'PL', 'PA', 'PE', 'CA', 'CH', 'CL', 'CO', 'GB', 'CR', 'CY', 'GT', 'CZ', 'GR', 'LI', 'UA', 'HN', 'DE', 'HR', 'US', 'HU', 'LT', 'LU', 'LV', 'DO', 'UY', 'DK', 'VE', 'RU', 'ES', 'RS', 'IE', 'ID', 'IN', 'ZA', 'IS', 'EE', 'EC', 'IT', 'RO', 'MT', 'MK', 'AR', 'AU', 'AT']}","['ScHoolboy Q', '2 Chainz', 'Saudi', 'Black Panther The Album Music From And Inspired By', 'X']",X,Zv479MCnThA,14758153,CDIQAA,
false,10,UC4bIoyOuYoUJh1o_aV8NeeA,Pee Wee Gaskins TV,235,xxNoneFoundxx,hd,"Lanjutan obrolan sederhana dari Bali, ""mesti kolab nih"" kata bli Jrx, rencananya di Kuta Beach Festival nanti, tapi ternyata kita main di hari yang sama di Synchronize Fest, malah Kuta Beach Festival main beda hari. Jadi secara dadakan kolabnya di Synchronize Fest, thank you SID! It was a fun night! Dan bassnya Bli Eka -- ENAK BANGET. Nih buat yang request full videonya, direkam mas Mano. -D-

Subscribe, Like, Comment & Share this Channel Youtube

Pee Wee Gaskins (PWG) YouTube inquiries:
youtube@drm-indonesia.com 

Pee Wee Gaskins (PWG) Contacts/Bookings:
081219894572 (Romano)
0813 25191111‬ (Rhino)
Info@pwgofficial.com (PWG management)

Follow Pee Wee Gaskins:
http://www.inheritpoppunk.com/
https://www.instagram.com/pwgofficial/
https://twitter.com/pwgofficial
https://www.facebook.com/pwgjkt/

Download PWG songs & albums:
Kertas Dan Pena (2016): http://bit.ly/PWGKertasPena
A Youth Not Wasted (2016): http://bit.ly/PWGaynw
The Sophomore (2010): http://bit.ly/PWGsophomore
Ad Astra As Aspera (2010): http://bit.ly/PWGAdAstraAdAspera

We are Pee Wee Gaskins:
Dochi (Vocal, Bass)
https://instagram.com/pwgdochi
Sansan (Vocal, Guitar)
https://instagram.com/limatiga
Ayi (Guitar, Backing Vocal)
https://instagram.com/ayimahardhika
Omo (Synthesizer, Piano)
https://instagram.com/rezaomosatiri
Aldy (Percussion)
https://instagram.com/aldymustache

PWG YouTube is under management of:
dr.m, Indonesia's 1st Certified & Official Youtube MCN
https://servicesdirectory.withyoutube.com/directory/pt-digital-rantai-maya-drm",2d,16,PT7M29S,0,True,1952,none,rectangular,2018-10-08T06:03:01.000Z,,"['Pee Wee Gaskins', 'dochi sansan', 'music video', 'video klip', 'video lirik', 'official', 'lagu', 'song', 'yt:cc=on', 'superman is dead', 'sid']",Superman Is Dead x Pee Wee Gaskins - Kuat Kita Bersinar live at Synchronize Fest,yhg-AXz4dDM,53849,CDIQAA,
false,10,UCnAcxgRZ065f_eXK1o85c1w,XXXTentacion - Topic,119421,xxNoneFoundxx,hd,"Provided to YouTube by Universal Music Group

Moonlight · XXXTENTACION

?

℗ 2018 Bad Vibes Forever

Released on: 2018-03-16

Producer, Associated  Performer, Keyboards, Programmer: John Cunningham
Studio  Personnel, Recording  Engineer, Mixer: Robert Soukiasyan
Studio  Personnel, Mastering  Engineer: Dave Kutch
Unknown, Other: Kevin Peterson
Composer  Lyricist: Jahseh Onfroy
Composer  Lyricist: John Cunningham

Auto-generated by YouTube.",2d,42014,PT2M16S,0,True,1046882,none,rectangular,2018-03-16T08:00:03.000Z,"{'allowed': ['CZ', 'CY', 'GB', 'TR', 'CR', 'CO', 'CL', 'KR', 'CH', 'GR', 'GU', 'GT', 'LV', 'LT', 'LU', 'PE', 'HR', 'PL', 'HU', 'HN', 'PT', 'PY', 'LI', 'DO', 'UY', 'DK', 'DE', 'US', 'UA', 'MT', 'IS', 'MX', 'IN', 'IE', 'ID', 'MK', 'AS', 'AR', 'AU', 'AT', 'EE', 'EC', 'IT', 'ZA', 'ES', 'VE', 'NZ', 'RO', 'VI', 'NL', 'FI', 'NO', 'CA', 'RS', 'RU', 'FR', 'BR', 'PA', 'BO', 'BA', 'BE', 'BG', 'SK', 'SI', 'SE', 'NI', 'SV']}","['XXXTENTACION', 'エックスエックスエックステンタシオン', '?', 'Moonlight', 'ムーンライト']",Moonlight,ic9KOmxNrDc,124731031,CDIQAA,
false,10,UCM9r1xn6s30OnlJWb-jc3Sw,xxxtentacion,830655,xxNoneFoundxx,hd,"enjoy.

? HERE: https://xxxtentacion.lnk.to/NEWALBUM",2d,127196,PT2M47S,0,False,5565398,none,rectangular,2018-03-02T05:05:53.000Z,,xxNoneFoundxx,XXXTENTACION - SAD!,pgN-vvVVxMA,511644937,CDIQAA,
false,10,UCVeT85DCQZ4urbnmce1k0BQ,The X Factor Romania,61,xxNoneFoundxx,hd,"În a șaptea ediție din sezonul 8 ""X Factor"", Ciarnău Mălina a cântat melodia “Crazy in love”, interpretată de Beyonce.

➠ Abonează-te la canalul nostru: https://goo.gl/628X28
Urmăreşte „X Factor” şi pe:
➠ TV Antena 1, în fiecare marți, de la ora 20:00.
➠ Site-ul „X Factor”: https://a1.ro/xfactor/
➠ liveVIDEO şi emisiunea integrală, disponibilă un număr limitat de zile, doar pe AntenaPlay: https://antenaplay.ro/xfactor
➠ Facebook: https://www.facebook.com/xfactor.romania/

YouTube network: Antena TV Group",2d,26,PT1M56S,0,True,1166,none,rectangular,2018-10-09T19:55:57.000Z,,"['x factor', 'antena 1', 'delia', 'carlas dreams', 'stefan banica', 'horia brenciu', 'editia 7', 'sezon 8', 'ciarnau malina', 'interpretare', 'auditii', 'Beyonce', 'Crazy in love']","Beyonce - ""Crazy in love"". Vezi cum cântă Ciarnău Mălina, la X Factor",ABMnUJC0nJs,62289,CDIQAA,
false,10,UCOjEHmBKwdS7joWpW0VrXkg,21 Savage,29645,xxNoneFoundxx,hd,"21 Savage & Metro Boomin deliver a visual for their platinum selling record, ""X"" featuring Future from their July 2016 EP, 'Savage Mode.' A Vincent Lou Film. Check out the BTS on TIDAL: http://TIDAL.com/21Savage

Listen to Savage Mode:
Spotify - http://smarturl.it/SavageModeSpotify
Apple Music - http://smarturl.it/SavageModeApple
iTunes - http://smarturl.it/SavageModeiTunes
Amazon - http://smarturl.it/SavageModeAmazon
YouTube - http://bit.ly/SavageModeStream

Subscribe to 21 Savage's official channel for exclusive music videos and behind the scenes footage: http://bit.ly/Subscribe-to-21Savage

Follow 21 Savage:
http://21Savage.com
http://twitter.com/21Savage
http://instagram.com/21Savage
http://facebook.com/21Savage

Follow Metro Boomin:
Subscribe - http://smarturl.it/MetroBoominSignUp
Instagram - http://smarturl.it/MetroBoominInstagram
Facebook - http://smarturl.it/MetroBoominFacebook
Twitter - http://smarturl.it/MetroBoominTwitter
Website - http://www.metroboomin.net

#21savage #issa #4L #trap",2d,43952,PT5M15S,0,True,738676,none,rectangular,2016-12-25T20:00:32.000Z,,"['21 savage x', 'x 21 savage', '21 savage future x', 'x 21 savage future', '21 savage metro boomin x', 'x 21 savage metro boomin', '21 savage', 'metro boomin', '21 savage metro boomin', '21 savage savage mode', 'metro boomin savage mode', '21 savage metro boomin savage mode', 'future x', 'x future', 'future', 'atlanta', 'savage mode', '21 savage music', '21 savage 2016', 'future music', 'future 2016', 'future music video', 'fbg', 'freebandz', 'slaughter gang', '21 savage music video', 'murder gang', 'pde', '9th ward', 'x video']",21 Savage & Metro Boomin - X ft Future (Official Music Video),SpXw0qiy3Wo,111733690,CDIQAA,
false,10,UCOjEHmBKwdS7joWpW0VrXkg,21 Savage,13773,xxNoneFoundxx,hd,"Listen to “X"" by 21 Savage ft Future produced by Metro Boomin & 21 Savage off the 'Savage Mode' project.

Stream 'Savage Mode' on YouTube:
http://bit.ly/SavageModeStream

Purchase 'Savage Mode on iTunes:
http://apple.co/29IA3B0

Subscribe to 21 Savage's official channel for exclusive music videos and behind the scenes footage:
http://bit.ly/Subscribe-to-21Savage

Follow 21 Savage:
http://21Savage.com
http://twitter.com/21Savage
http://instagram.com/21Savage
http://facebook.com/21Savage",2d,20935,PT4M19S,0,True,410230,none,rectangular,2016-07-15T04:00:00.000Z,,"['21 savage x bitch', 'x bitch 21 savage', '21 savage future x bitch', 'x bitch 21 savage future', 'xbitch', 'ex bitch', '21 savage', 'future', 'metro boomin', '21 savage metro boomin', 'savage mode', 'slaughter gang', '21 savage 2016', '21 savage music', 'hip hop songs', 'new hip hop songs', 'new rap songs', 'atlanta trap', 'atlanta rapper', 'atlanta trap music', 'atlanta', 'trap', '21 savage future', '21 savage x', 'x 21 savage']",21 Savage & Metro Boomin - X ft Future (Official Audio),szKxAdvlCCM,58194983,CDIQAA,
false,10,UC1apAUvbPCHf3pO2RxIkvOg,LAST PROJEKT RECORDS,565,xxNoneFoundxx,hd,"BOOKING/FELLÉPÉS:
06204858166
lastprojektrecords@gmail.com

NEMAZALÁNY x LIL G TERMÉKEK:
https://videosbolt.hu/nemazalany_lil_g

BEAT: SHIDURO, LAST PROJEKT BEATS
https://www.facebook.com/lastprojektbeats
https://www.facebook.com/shiduroprod

VIDEOKLIP VÁGÁS/UTÓMUNKA: LAST PROJEKT RECORDS
https://www.facebook.com/lastprojektrecords

OPERATŐR: KISSFILM
https://www.kissfilm.hu/
https://www.facebook.com/kissfilm.hu 

Ha tetszett a video, akkor iratkozz fel a csatornánkra, 
illetve kövess be minket Facebookon és Instagramon is! 👊

LAST PROJEKT RECORDS
Facebook: https://www.facebook.com/lastprojektrecords

NEMAZALÁNY
Facebook: https://www.facebook.com/nemazalany
Instagram: https://www.instagram.com/nemazalany

JNG BORO
Facebook: https://www.facebook.com/iamjng3oro
Instagram: https://www.instagram.com/iamjng3oro

#NEMAZALANY #JNGBORO #MENNYIREFAJ",2d,444,PT3M4S,0,True,9915,none,rectangular,2018-10-07T17:00:24.000Z,,"['nemazalány', 'nemazalany', 'jngboro', 'jng boro', 'mennyire fáj', 'mennyire faj', 'last projekt records', 'lpr', 'last projekt beats', 'mucho gusto', 'hola hola', 'itt már mindenki', 'petőfi sándor', 'lopják a rímet', 'a wiz khalifától', 'hollywoodi', 'malibuli', 'malibu', 'ezért írom', 'ezt a dalt', 'unicorn', 'unikornis', 'trashkat', 'mgk', 'eminem diss', 'eminem', 'hello hello', 'manipuláció', 'venom', 'laskai lili', 'halastyák fanni', 'memphys', 'scorched crew', 'fillair']",NEMAZALÁNY x JNG BORO - MENNYIRE FÁJ... (Official Music Video),ypWsfboEfxU,193808,CDIQAA,
false,10,UCVeT85DCQZ4urbnmce1k0BQ,The X Factor Romania,137,xxNoneFoundxx,hd,"Coco Marinescu, concurentul care l-a adus la exasperare pe Mihai Bendeac la iUmor, a urcat pe scena X Factor și a interpretat o parodie muzicală. Cum s-a descurcat concurentul, vedeți în clipul de mai sus!

➠ Abonează-te la canalul nostru: https://goo.gl/628X28
Urmăreşte „X Factor” şi pe:
➠ TV Antena 1, în fiecare marți, de la ora 20:00.
➠ Site-ul „X Factor”: https://a1.ro/xfactor/
➠ liveVIDEO şi emisiunea integrală, disponibilă un număr limitat de zile, doar pe AntenaPlay: https://antenaplay.ro/xfactor
➠ Facebook: https://www.facebook.com/xfactor.romania/

YouTube network: Antena TV Group",2d,117,PT2M21S,0,True,1957,none,rectangular,2018-10-09T17:32:20.000Z,,"['x factor', 'antena 1', 'delia', 'carlas dreams', 'stefan banica', 'horia brenciu', 'editia 7', 'sezon 8', 'coco marinescu', 'iumor', 'muzica', 'parodie', 'comedie', 'cat de grasa esti']","Coco Marinescu, fost concurent iUmor, cântă o parodie muzicală, la X Factor",CeUec3d79bo,76204,CDIQAA,
false,10,UCMJ705HLB_EflTzWDAjcKSQ,Nicky Jam - Topic,207,xxNoneFoundxx,hd,"Provided to YouTube by YT Rocket

X · Nicky Jam Ft J. Balvin

X Single

℗ 2018 La Industria Inc

Released on: 2018-03-02

Auto-generated by YouTube.",2d,15978,PT2M54S,0,True,76632,none,rectangular,2018-04-09T23:37:38.000Z,"{'allowed': ['EE', 'EC', 'IN', 'ES', 'ZA', 'MK', 'ID', 'IE', 'AR', 'AS', 'NL', 'PE', 'AT', 'AU', 'PY', 'IS', 'IT', 'MT', 'PR', 'PT', 'BA', 'BG', 'VI', 'BE', 'BO', 'BR', 'BY', 'FR', 'CY', 'US', 'NZ', 'UY', 'UA', 'NO', 'JP', 'NI', 'CZ', 'GB', 'GR', 'GT', 'GU', 'RS', 'FI', 'RU', 'CR', 'CL', 'CO', 'CH', 'KR', 'VE', 'RO', 'CA', 'DE', 'DO', 'DK', 'PL', 'MX', 'LI', 'SI', 'SK', 'SE', 'TR', 'HN', 'PA', 'HR', 'HU', 'LU', 'LT', 'SV', 'LV']}","['Nicky Jam Ft J. Balvin', 'X Single', 'X']",X,7LWWxf6pW8s,5863990,CDIQAA,
false,10,UCjbPtDkVYgkuFMGWrXYW1yA,Carbon Fiber Music,2962,xxNoneFoundxx,hd,"Menor Menor x Farruko #FalsasPromesasRemix

Sigue a Menor Menor! 
Instagram: https://www.instagram.com/officialmenormenor/
Facebook: https://www.facebook.com/elofficialmenormenor/
Twitter: https://twitter.com/officialmenor
YouTube: https://www.youtube.com/channel/UC2XwOzcWya8bszuUzqd2b4Q

Sigue a Farruko!
Instagram: https://www.instagram.com/farrukoofficial/
Facebook: https://www.facebook.com/FarrukoOfficial/
Twitter: https://www.facebook.com/FarrukoOfficial/
YouTube: https://www.youtube.com/user/farrukotv

Sigue a Carbon Fiber Music!
YouTube: https://www.youtube.com/carbonfibermusic
Instagram: https://www.instagram.com/carbonfibermusicinc
Facebook: https://www.facebook.com/carbonfibermusic
Twitter: https://twitter.com/cfibermusicinc

© 2018 Carbon Fiber Music, Inc.",2d,594,PT4M5S,0,False,35523,none,rectangular,2018-10-05T05:05:26.000Z,,"['Menor Menor', 'Farruko', 'Falsas Promesas Remix', 'Menor Menor Falsas Promesas Remix', 'Farruko Falsas Promesas Remix', 'Carbon Fiber Music', 'Lary Over', 'olvidarte', 'amenazzy']",Menor Menor x Farruko - Falsas Promesas (Remix) [Official Audio Video],9KaenFzKeRU,4958267,CDIQAA,
false,10,UCM9r1xn6s30OnlJWb-jc3Sw,xxxtentacion,501850,xxNoneFoundxx,hd,"Written & Creative Directed By XXXTENTACION
Directed by JMP @ualreadyknowJMP
Producer: Joey Szela
DP: Mike Koziel
Camera Operators: Mike Koziel & JMP
Gaffer: Joel Wolter
Associate Producer: Jiorgi Garlyn 
Stunt Coordinator: JCB Productions
1st AC: Andres Uribe
2nd AC: Dillon Hearns
3rd AC: Drew Percival
Best Boy: Santiago Mendez
Key Grip: Clarence Davis
Grip: Christopher Diaz
PA: Ramon Golden
H&M: Samantha Fernandez 
Styling: Blck Lght Cndls
Edit: JMP
Production Company: www.themainidea.tv

Song Written by: Jahseh Onfroy
Music Produced by: John Cunningham",2d,48219,PT2M18S,0,False,3436746,none,rectangular,2018-10-01T04:00:05.000Z,,"['xxxtentacion', 'moonlight', 'jahseh', 'llj', 'jah', 'members only', 'jahseh onfroy', 'young dagger dick', 'xxx', 'bad vibes', 'make out hill', 'makeouthill', 'official music video', 'JMP', 'the main idea', 'xxxtentcion', 'xxxtentacles', 'xxx moonlight', 'xxxtentacion moonlight', 'sad!', 'moonlight xxxtentacion', 'moonlight official video', 'yung dagger dick']",XXXTENTACION - MOONLIGHT (OFFICIAL MUSIC VIDEO),GX8Hg6kWQYI,46302502,CDIQAA,
false,10,UCj2GTFekdV3EUsTVN8oaEqA,kevingatesTV,922,xxNoneFoundxx,hd,"Kevin Gates x Sway ""Pressure Will Be Applied""
Luca Brasi 3 Out Now
Stream/Download - https://kevingates.lnk.to/LucaBrasi3

Subscribe for more official content from Kevin Gates:
https://kevingates.lnk.to/Subscribe

Follow Gates
Twitter: http://twitter.com/kevin_gates
Instagram: http://instagram.com/iamkevingates
Facebook: https://facebook.com/kvngates
Soundcloud: https://soundcloud.com/kevingates
Website: http://www.kvngates.com

The official YouTube channel of Atlantic Records artist Kevin Gates. Subscribe for the latest music videos, performances, and more.",2d,191,PT24M34S,0,False,7231,none,rectangular,2018-10-08T20:54:39.000Z,,"['kevin gates', 'kevin', 'gates', 'atlantic', 'atlantic records', 'how we livin', '2 phones', 'really really', 'by any means 2', 'eGlmG5l8K5Y', 'gNfNo4VXG20', 'Sway', 'Kevin Gates Interview', 'Kevin Gates Sway', 'Kevin Gates Sway Interview', 'Islah', 'Luca Brasi', 'Luca Brasi 2', 'Luca Brasi 3', 'Adding Up', 'Me Too', 'Money Long', 'Great Man', '4i8tXcTXs5M', 'g2is0LBBqDQ']","Kevin Gates x Sway ""Pressure Will Be Applied"" [Interview Part 3 of 4]",eGlmG5l8K5Y,318968,CDIQAA,
true,10,UCpb_iJuhFe8V6rQdbNqfAlQ,NickyJamTV,12716,es-419,hd,"Jaleo  - Nicky Jam X Steve Aoki

Escúchala en tu plataforma favorita: 
All DSPs: http://smarturl.it/Jaleo
Official Video: http://smarturl.it/Jaleo/youtube
Apple Music: http://smarturl.it/Jaleo/applemusic
Spotify: http://smarturl.it/Jaleo/spotify
Amazon Music: http://smarturl.it/Jaleo/az
iTunes: http://smarturl.it/Jaleo/itunes
Google Play: http://smarturl.it/Jaleo/googleplay

#Jaleo #EchaleLaCulpaAlAlcohol

Sigue a Nicky Jam:
FACEBOOK http://www.facebook.com/Nickyjampr
INSTAGRAM http://www.instagram.com/Nickyjampr
TWITTER http://www.twitter.com/Nickyjampr
YOUTUBE http://www.youtube.com/Nickyjamtv

Follow Steve Aoki
http://youtube.com/steveaoki
http://facebook.com/steveaoki
http://twitter.com/steveaoki
http://instagram.com/steveaoki
aokisteve on Snapchat

La Industria Inc. 
Sony Music Latin 
2018 

YT Rocket Network",2d,13856,PT2M58S,0,True,193161,none,rectangular,2018-10-05T03:56:46.000Z,,"['Nicky Jam', 'NickyJamPR', 'Piensas en mi', 'nicky', 'reggaeton', 'latin', 'curiosidad', 'steve aoki', 'jaleo', 'electrónica', 'reggaeton 2018', 'reggaeton mix', 'reggaeton nuevo', 'musica', 'satisfaccion', 'equis', 'musica nueva']",Jaleo - Nicky Jam X Steve Aoki,CIK5ZxzDLkA,7831334,CDIQAA,
false,10,UCNVisrxVx5ck2WWfdqBq8pw,Soul Assassins Records,224,xxNoneFoundxx,hd,"VINYL + MERCH AVAILABLE NOW on https://soulassassins.com

The New Single off the album ""KAOS""

WHITE DIRT - Directed by David Sakolsky

INSTAGRAM -
@djmuggs_the_black_goat_
@rocmarci
@soul.assassins

TWITTER - 
@dj_muggs
@rocmarci
@soulassassins

www.RocMarci.com

Roc Marciano appears courtesy of Marci Enterprises

Copyright © 2018 Soul Assassins Records",2d,11,PT3M2S,0,False,1494,none,rectangular,2018-10-09T14:05:24.000Z,,"['soul assassins', 'rapping', 'hip hop music', 'east coast hip hop', 'west coast hip hop', 'cypress hill', 'dj muggs', 'roc marci', 'roc marciano', 'gangsta rap']",DJ MUGGS x ROC MARCI - White Dirt,G0ZzWWy9AqY,23105,CDIQAA,
false,10,UCF2ylDFXEG6A3lMVVT3ZIZg,140 BPM BATTLE,1787,xxNoneFoundxx,hd,"140 BPM CUP - 3 НОЯБРЯ | I ЭТАП - https://vk.com/event172155018

140 BPM BATTLE - https://vk.com/battle140bpm

MC:
Kisha - https://vk.com/kisha_f_voiz
Emodji - https://vk.com/ky.ky2000

Ведущий:
edik_kingsta - https://vk.com/kingsta

Beats:
Sofasaur - https://vk.com/sofasaur

Режиссер выпуска:
Umnov Production - https://vk.com/umnovproduction 

Монтаж звука:
Subbox Records - https://vk.com/subboxrecords
Сергей Нафталанджи - https://vk.com/mcbirr

DJ и автор джингла:
Beardus - http://instagram.com/beardus

Графика:
Future Graphics - https://vk.com/fgraph

Рекламный джингл (БК Марафон): 
Tabu Musique - https://vk.com/tabu_musique

МЫ В ПОИСКАХ НОВЫХ ПАРТНЕРОВ И СПОНСОРОВ. ПО ПОВОДУ СОТРУДНИЧЕСТВА ПИШИТЕ НА E-MAIL: battle140bpm@gmail.com

#140bpmcup",2d,913,PT9M36S,0,True,11376,none,rectangular,2018-10-05T14:57:12.000Z,,"['140бпмбаттл', '140бпмкап', '140', 'версус', 'версус баттл', 'баттл', 'рэп баттл', 'грайм', 'соня мармеладова', 'гнойный', 'оксимирон', 'слава кпсс', 'грайм клэш', 'шумм', 'бпм', 'бпм баттл', 'oxxxymiron', '140bpmbattle', '140bpmcup', '140bpm', 'versus', 'grime', 'grime clash', 'bpm', 'bpm battle', 'gokilla', 'диктатор uav']",140 BPM CUP: KISHA X EMODJI (Отбор),Mhy1-ric2MA,201318,CDIQAA,
false,10,UCuan9ktW5YOp-QiYVZhj64w,TrapUrbanoTV,436,xxNoneFoundxx,hd,"Video Recording By Arcangel performing Amor Falso
DESCARGA MP3: https://bit.ly/2x6P3Ed


Facebook: https://www.facebook.com/MundoUrbanoPR",2d,262,PT3M37S,0,True,14540,none,rectangular,2018-10-05T18:31:13.000Z,,"['Jon Z', 'arcangel', 'bad bunny', 'daddy yankee', 'almighty', 'bryant myers', 'tanta falta', 'anuel aa', 'karol g', 'nicky jam', 'noriel', 'residente', 'ozuna']",Amor Falso - Arcangel X Jon Z,IxDUhsrikss,311082,CDIQAA,
